Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Max,34560.625375856376,35750,36000.0,high school,medium,low,62481.162360263246,65583.44424741955,open,13199
Caroline,49751.62526323642,55000,42000.0,high school,low,high,62481.162360263246,63895.555371044,open,13199
Arnault,62742.59968160329,66500,60479.99999999999,a Bachelor's degree,medium,high,67569.56909140553,68105.89902582801,open,261129
Roberta,85945.02162360131,60000,58799.99999999999,high school,high,high,67569.56909140553,65527.85214338378,open,261129
Andreas,70023.9840364964,59750,60479.99999999999,a Bachelor's degree,medium,high,67569.56909140553,67296.85631972877,open,261129
Anna,70380.94059964154,55000,57600.0,a PhD,medium,low,67569.56909140553,67257.19447937931,open,261129
Josh,86118.54265081718,78000,67200.0,a PhD,high,low,67569.56909140553,65508.57202924868,open,261129
Sabrina,54232.76636549811,57000,60479.99999999999,a Bachelor's degree,medium,high,67569.56909140553,69051.4360609508,open,261129
Marc,55907.362623888985,56500,50400.0,a Bachelor's degree,high,low,67569.56909140553,68865.36981001848,open,261129
Camilla,69987.40155648589,65000,82319.99999999999,a Master's degree,high,high,67569.56909140553,67300.92103972993,open,261129
Max,55057.853216378106,66000,36000.0,a Bachelor's degree,low,low,67569.56909140553,68959.75974418636,open,261129
Caroline,65299.21855964452,69250,69120.0,a PhD,medium,medium,67569.56909140553,67821.8302616012,open,261129
Arnault,72554.24291399139,59375,58799.99999999999,a Master's degree,high,low,49452.2530265361,46885.365261263294,open,690707
Roberta,31862.137359229848,31500,30000.0,high school,low,low,49452.2530265361,51406.71032290346,open,690707
Andreas,26174.244942996065,28000,30000.0,high school,low,low,49452.2530265361,52038.69836915166,open,690707
Anna,53863.91726429436,44000,50400.0,a Bachelor's degree,high,low,49452.2530265361,48962.06811122963,open,690707
Josh,88307.67960631842,65000,69120.0,a PhD,medium,medium,49452.2530265361,45134.98340656029,open,690707
Sabrina,65536.7825755737,67500,70560.0,a Bachelor's degree,high,high,49452.2530265361,47665.08307664303,open,690707
Marc,50445.184322034154,59000,42000.0,high school,high,low,49452.2530265361,49341.92732703631,open,690707
Camilla,39498.870893620384,55000,43200.0,high school,medium,medium,49452.2530265361,50558.18437463785,open,690707
Max,29176.501687275068,45000,30000.0,high school,low,low,49452.2530265361,51705.114286453994,open,690707
Caroline,37102.96870002763,41000,42000.0,a Master's degree,low,low,49452.2530265361,50824.39572948149,open,690707
Arnault,51914.565625197916,58800,58799.99999999999,a Master's degree,high,low,51275.89473485557,51204.93130259531,open,715998
Roberta,43481.24122256285,43200,36000.0,a Bachelor's degree,low,low,51275.89473485557,52141.96734733254,open,715998
Andreas,71316.45585172843,62500,57600.0,a PhD,medium,low,51275.89473485557,49049.16572186969,open,715998
Anna,65833.49779739522,75000,82319.99999999999,a Master's degree,high,high,51275.89473485557,49658.38328346227,open,715998
Josh,60131.95405405041,59500,58799.99999999999,a Master's degree,high,low,51275.89473485557,50291.88814383392,open,715998
Sabrina,38560.7679669828,42000,36000.0,high school,low,medium,51275.89473485557,52688.68659795254,open,715998
Marc,46626.93395543135,48000,48000.0,a PhD,low,low,51275.89473485557,51792.44593256937,open,715998
Camilla,53084.866047183474,67000,50400.0,a Bachelor's degree,high,low,51275.89473485557,51074.89792237469,open,715998
Max,39519.84953577331,54000,43200.0,a Bachelor's degree,low,medium,51275.89473485557,52582.12197919804,open,715998
Caroline,42288.815292249885,34500,36000.0,high school,low,medium,51275.89473485557,52274.45911736731,open,715998
Arnault,50306.785062074094,51661,58799.99999999999,a Master's degree,low,high,51786.206969217004,51950.58718112177,open,3059789
Roberta,35724.34904934798,37510,42000.0,high school,low,high,51786.206969217004,53570.857849202446,open,3059789
Andreas,88314.94709851535,93,94080.0,a PhD,high,high,51786.206969217004,47727.45806596163,open,3059789
Anna,44461.19101315918,45680,50400.0,a Bachelor's degree,high,low,51786.206969217004,52600.097631001205,open,3059789
Josh,49467.58875706012,61700,50400.0,a Bachelor's degree,low,high,51786.206969217004,52043.83121501221,open,3059789
Sabrina,60863.39879461073,68000,70560.0,a Master's degree,medium,high,51786.206969217004,50777.630099728805,open,3059789
Marc,46104.38272732656,57600,57600.0,a PhD,low,medium,51786.206969217004,52417.52077387149,open,3059789
Camilla,36912.481007011556,35000,36000.0,high school,medium,low,51786.206969217004,53438.84318723983,open,3059789
Max,60113.53038057569,60917,60480.0,a Bachelor's degree,high,medium,51786.206969217004,50860.94881239937,open,3059789
Caroline,45593.41580248878,57125,36000.0,a Bachelor's degree,low,low,51786.206969217004,52474.29487663125,open,3059789
Arnault,53043.494173865874,49000,50400.0,high school,medium,high,64942.77344181284,66264.91558269583,open,5198393
Roberta,85704.84669577541,58800,57600.0,a PhD,medium,low,64942.77344181284,62635.87641359478,open,5198393
Andreas,71872.81341302478,70560,70560.0,a Bachelor's degree,high,high,64942.77344181284,64172.76900056707,open,5198393
Anna,91729.43464582131,72000,67200.0,a PhD,high,low,64942.77344181284,61966.47775247856,open,5198393
Josh,63977.64671536796,54000,50400.0,a Bachelor's degree,high,low,64942.77344181284,65050.009744751165,open,5198393
Sabrina,50782.77339696325,53000,60479.99999999999,a Bachelor's degree,medium,high,64942.77344181284,66516.10678012946,open,5198393
Marc,40322.55151740041,53000,57600.0,a PhD,medium,low,64942.77344181284,67678.35365563644,open,5198393
Camilla,99600.6708175711,61500,70560.0,a Master's degree,medium,high,64942.77344181284,61091.895955617474,open,5198393
Max,35974.20430424973,55000,43200.0,a Bachelor's degree,medium,low,64942.77344181284,68161.50334598652,open,5198393
Caroline,56419.298738088604,54000,50400.0,a Master's degree,low,medium,64942.77344181284,65889.8261866711,open,5198393
Arnault,57808.41859152946,59000,60480.0,a Bachelor's degree,high,medium,65002.99621286579,65802.39372634761,open,606780
Roberta,47167.13878059576,45000,36000.0,high school,low,medium,65002.99621286579,66984.7581497847,open,606780
Andreas,72016.78789421631,72000,67200.0,a PhD,high,low,65002.99621286579,64223.68602604908,open,606780
Anna,76816.5019883288,82000,80640.0,a PhD,high,medium,65002.99621286579,63690.38446003658,open,606780
Josh,48073.759249162395,50000,60479.99999999999,a Bachelor's degree,medium,high,65002.99621286579,66884.02254216617,open,606780
Sabrina,55800.88301248224,57500,60480.0,a Bachelor's degree,high,medium,65002.99621286579,66025.45323513064,open,606780
Marc,39968.72625073897,**The salary they agreed on is: 58000**,58799.99999999999,a Master's degree,high,low,65002.99621286579,67784.58176421322,open,606780
Camilla,41737.35731772538,48000,50400.0,a Master's degree,medium,low,65002.99621286579,67588.06720121473,open,606780
Max,83526.94276543347,56000,60479.99999999999,a Bachelor's degree,medium,high,65002.99621286579,62944.77992924717,open,606780
Caroline,127113.44627844523,60000,70560.0,a Master's degree,medium,high,65002.99621286579,58101.83509446808,open,606780
Arnault,72282.51735132883,74000,60480.0,a Master's degree,medium,medium,57527.9034337414,55888.50188734279,open,76464
Roberta,63858.046954622376,46000,43200.0,a Bachelor's degree,low,medium,57527.9034337414,56824.55415364351,open,76464
Andreas,68824.74082481799,68000,70559.99999999999,a Master's degree,high,medium,57527.9034337414,56272.69927917733,open,76464
Anna,69788.05626576328,63000,60479.99999999999,a Bachelor's degree,medium,high,57527.9034337414,56165.66423018341,open,76464
Josh,59938.928266729476,62937,50400.0,high school,medium,high,57527.9034337414,57260.011785631614,open,76464
Sabrina,44193.039832175535,64000,50400.0,a Master's degree,medium,low,57527.9034337414,59009.554945026495,open,76464
Marc,32995.81259454713,62000,48000.0,a PhD,low,low,57527.9034337414,60253.69130476298,open,76464
Camilla,37681.10002570661,34000,36000.0,high school,medium,low,57527.9034337414,59733.10381241193,open,76464
Max,60882.692994489946,63341,67200.0,a PhD,high,low,57527.9034337414,57155.149038102674,open,76464
Caroline,64834.09922723276,69500,70560.0,a Bachelor's degree,high,high,57527.9034337414,56716.103901131246,open,76464
Arnault,33135.306006748935,34109,36000.0,high school,low,medium,47602.88174914404,49210.39016496573,open,30373972
Roberta,71050.04575490614,74000,70559.99999999999,a Master's degree,high,medium,47602.88174914404,44997.64130405937,open,30373972
Andreas,39932.14602672264,36750,36000.0,a Bachelor's degree,low,low,47602.88174914404,48455.18571830198,open,30373972
Anna,45547.077766263275,47500,50400.0,high school,high,medium,47602.88174914404,47831.304413908576,open,30373972
Josh,26474.606823346545,33000,36000.0,a Bachelor's degree,low,low,47602.88174914404,49950.467852010435,open,30373972
Sabrina,56295.474040011984,67550,67200.0,a PhD,low,high,47602.88174914404,46637.038161269826,open,30373972
Marc,63817.2422220593,67000,50400.0,a Master's degree,medium,low,47602.88174914404,45801.28614104235,open,30373972
Camilla,26163.18849487907,35000,30000.0,high school,low,low,47602.88174914404,49985.06988850682,open,30373972
Max,62245.751105409996,60500,58799.99999999999,a Master's degree,low,high,47602.88174914404,45975.8962651145,open,30373972
Caroline,51367.97925109258,67000,69120.0,a PhD,medium,medium,47602.88174914404,47184.53758226088,open,30373972
Arnault,66182.28952749517,62500,60480.0,a Bachelor's degree,high,medium,67328.35478714466,67455.69537155017,open,2781159
Roberta,59789.55578774331,"67,000",70559.99999999999,a Master's degree,high,medium,67328.35478714466,68165.99912041149,open,2781159
Andreas,52306.03470021715,56500,48000.0,a PhD,low,low,67328.35478714466,68997.50146346995,open,2781159
Anna,66392.30967618217,65000,67200.0,a PhD,low,high,67328.35478714466,67432.35979947384,open,2781159
Josh,61064.92137563686,61500,60480.0,a Master's degree,medium,medium,67328.35478714466,68024.29183286776,open,2781159
Sabrina,67150.5092350747,58000,58799.99999999999,a Master's degree,high,low,67328.35478714466,67348.11540404132,open,2781159
Marc,93068.28325934178,67000,94080.0,a PhD,high,high,67328.35478714466,64468.36273467833,open,2781159
Camilla,92343.58536021873,55000,69120.0,a PhD,medium,medium,67328.35478714466,64548.88472346977,open,2781159
Max,33323.040773566616,34000,36000.0,a Bachelor's degree,low,low,67328.35478714466,71106.72301087558,open,2781159
Caroline,81663.01817597017,65500,48000.0,a PhD,low,low,67328.35478714466,65735.6144106085,open,2781159
Arnault,72279.20392060644,57000,82319.99999999999,a Master's degree,high,high,54291.61010822751,52292.98857351875,open,893510
Roberta,44945.402788952226,46000,50400.0,a Bachelor's degree,high,low,54291.61010822751,55330.07758814699,open,893510
Andreas,51389.50205568334,59000,70559.99999999999,a Master's degree,high,medium,54291.61010822751,54614.0665585102,open,893510
Anna,94054.97712071872,95000,70560.0,a Master's degree,medium,high,54291.61010822751,49873.45821795072,open,893510
Josh,42505.82944871389,58000,42000.0,a Master's degree,low,low,54291.61010822751,55601.14129261792,open,893510
Sabrina,29071.004137914548,30000,30000.0,high school,low,low,54291.61010822751,57093.89966048451,open,893510
Marc,46470.170055780625,46000,42000.0,high school,low,high,54291.61010822751,55160.65900294384,open,893510
Camilla,28166.154696013018,36000,36000.0,high school,low,medium,54291.61010822751,57194.43848736246,open,893510
Max,79964.38383459077,48000,70559.99999999999,a Master's degree,high,medium,54291.61010822751,51439.07969418715,open,893510
Caroline,54069.47302330153,52500,50400.0,a Master's degree,low,medium,54291.61010822751,54316.29200655263,open,893510
Arnault,57833.02272955181,64000,69120.0,a PhD,medium,medium,53170.6883663693,52652.651214904574,open,5167790
Roberta,55165.3974145702,55500,50400.0,a Master's degree,low,medium,53170.6883663693,52949.05402768031,open,5167790
Andreas,50324.67490969352,61000,60480.0,a Bachelor's degree,high,medium,53170.6883663693,53486.912083777715,open,5167790
Anna,62596.115227901144,55000,48000.0,a PhD,low,low,53170.6883663693,52123.41871508798,open,5167790
Josh,52959.55905443101,56000,58799.99999999999,a Master's degree,low,high,53170.6883663693,53194.14717880688,open,5167790
Sabrina,59381.479378671625,58500,50400.0,a Bachelor's degree,low,high,53170.6883663693,52480.60047611348,open,5167790
Marc,54751.66193403954,56000,43200.0,a Bachelor's degree,medium,low,53170.6883663693,52995.02463662816,open,5167790
Camilla,40578.02689672153,41000,42000.0,high school,low,high,53170.6883663693,54569.872974107944,open,5167790
Max,44491.9670174871,48000,51840.0,a Bachelor's degree,medium,medium,53170.6883663693,54134.99073846732,open,5167790
Caroline,53624.97910062552,48000,43200.0,high school,medium,medium,53170.6883663693,53120.21161811861,open,5167790
Arnault,65036.49049356625,65000,58799.99999999999,a Master's degree,high,low,46826.38943624178,44803.04487431684,open,25544525
Roberta,46211.50431793129,4000,50400.0,a Master's degree,medium,low,46826.38943624178,46894.71000494294,open,25544525
Andreas,45961.39592643374,"$52,000.00",51840.0,a Bachelor's degree,medium,medium,46826.38943624178,46922.49982622045,open,25544525
Anna,44041.47388327952,47000,42000.0,a Master's degree,low,low,46826.38943624178,47135.82449768203,open,25544525
Josh,46697.677965661635,48101,50400.0,a Bachelor's degree,high,low,46826.38943624178,46840.690710750685,open,25544525
Sabrina,67194.00011357147,67500,60480.0,a Master's degree,medium,medium,46826.38943624178,44563.32158320515,open,25544525
Marc,40188.100917239986,42000,42000.0,high school,low,high,46826.38943624178,47563.97704946421,open,25544525
Camilla,30381.89233572146,57500,30000.0,high school,low,low,46826.38943624178,48653.555780744035,open,25544525
Max,43536.00729031041,58000,36000.0,a Bachelor's degree,low,low,46826.38943624178,47191.98745245638,open,25544525
Caroline,39015.35111870207,42500,42000.0,a Master's degree,low,low,46826.38943624178,47694.28258263508,open,25544525
Arnault,49483.36426764283,57000,58799.99999999999,a Master's degree,low,high,61946.91387238431,63331.752717355586,open,39597396
Roberta,55073.56171365703,57230,57600.0,a PhD,low,medium,61946.91387238431,62710.61966779846,open,39597396
Andreas,64005.335488561956,66500,58799.99999999999,a Master's degree,low,high,61946.91387238431,61718.20035947568,open,39597396
Anna,53960.20012235957,55000,51840.0,a Bachelor's degree,medium,medium,61946.91387238431,62834.326511275955,open,39597396
Josh,52322.312509918665,52000,50400.0,high school,medium,high,61946.91387238431,63016.31402376938,open,39597396
Sabrina,39133.38336590467,46000,48000.0,a PhD,low,low,61946.91387238431,64481.7505953265,open,39597396
Marc,92460.0228231068,96000,94080.0,a PhD,high,high,61946.91387238431,58556.568433415145,open,39597396
Camilla,65192.638506714844,51408,50400.0,a Bachelor's degree,high,low,61946.91387238431,61586.27780190315,open,39597396
Max,56360.61551907365,57398,67200.0,a PhD,high,low,61946.91387238431,62567.61368941883,open,39597396
Caroline,91477.7044069031,54000,70560.0,a Master's degree,medium,high,61946.91387238431,58665.714924104446,open,39597396
Arnault,74047.20276738526,58000,58799.99999999999,a Master's degree,high,low,56698.66145786685,54771.045756809246,open,18729726
Roberta,61587.06657663866,65520,70560.0,a Bachelor's degree,high,high,56698.66145786685,56155.50533355887,open,18729726
Andreas,36586.30960378732,53000,43200.0,high school,medium,medium,56698.66145786685,58933.367219431246,open,18729726
Anna,54063.611629924446,55688,51840.0,a Bachelor's degree,medium,medium,56698.66145786685,56991.44477208267,open,18729726
Josh,59293.62560564587,61651,60480.0,a Master's degree,medium,medium,56698.66145786685,56410.332108113624,open,18729726
Sabrina,77461.33336988489,63000,50400.0,high school,high,medium,56698.66145786685,54391.69791208707,open,18729726
Marc,54278.209674497535,60000,69120.0,a PhD,medium,medium,56698.66145786685,56967.60054490788,open,18729726
Camilla,44081.27797651012,62000,43200.0,a Bachelor's degree,medium,low,56698.66145786685,58100.59295579538,open,18729726
Max,58819.82206811052,68000,67200.0,a PhD,low,high,56698.66145786685,56462.976945617556,open,18729726
Caroline,46768.15530628382,52000,50400.0,a Bachelor's degree,high,low,56698.66145786685,57802.05103026496,open,18729726
Arnault,51443.943726762314,56000,60479.99999999999,a Bachelor's degree,medium,high,53675.87395579553,53923.866203465885,open,23089080
Roberta,49110.93901036278,60000,50400.0,a Bachelor's degree,low,high,53675.87395579553,54183.088949732504,open,23089080
Andreas,70649.03815969762,55000,70560.0,a Master's degree,medium,high,53675.87395579553,51789.96682202863,open,23089080
Anna,36365.59454696793,42000,43200.0,a Bachelor's degree,medium,low,53675.87395579553,55599.23833455415,open,23089080
Josh,51910.11095498809,62000,70560.0,a Bachelor's degree,high,high,53675.87395579553,53872.06984477413,open,23089080
Sabrina,38966.22941188702,43500,43200.0,a Bachelor's degree,medium,low,53675.87395579553,55310.2789051187,open,23089080
Marc,62422.599053375554,73500,82319.99999999999,a Master's degree,high,high,53675.87395579553,52704.01561161997,open,23089080
Camilla,48901.20258035326,49000,50400.0,high school,high,medium,53675.87395579553,54206.39299751134,open,23089080
Max,56185.73006975882,59000,50400.0,high school,high,medium,53675.87395579553,53397.00105424405,open,23089080
Caroline,70803.35204380189,60000,67200.0,a PhD,low,high,53675.87395579553,51772.82083490593,open,23089080
Arnault,93287.33761845177,73000,67200.0,a PhD,high,low,70395.06452212913,67851.47862253773,open,4751384
Roberta,81956.4060968115,58000,70560.0,a Bachelor's degree,high,high,70395.06452212913,69110.47101383109,open,4751384
Andreas,79821.42103104065,56500,58799.99999999999,a Master's degree,high,low,70395.06452212913,69347.69157669453,open,4751384
Anna,62665.37492319108,60000,58799.99999999999,a Master's degree,low,high,70395.06452212913,71253.91892201114,open,4751384
Josh,63263.51050981121,46500,50400.0,a Bachelor's degree,high,low,70395.06452212913,71187.45941238668,open,4751384
Sabrina,60070.00169203954,60000,67200.0,a PhD,high,low,70395.06452212913,71542.29372547242,open,4751384
Marc,66161.3286229837,79520,80640.0,a PhD,medium,high,70395.06452212913,70865.47962203418,open,4751384
Camilla,59634.96108876756,60840,60480.0,a Bachelor's degree,high,medium,70395.06452212913,71590.63157028043,open,4751384
Max,78642.81586019743,57000,58799.99999999999,a Master's degree,low,high,70395.06452212913,69478.64770678821,open,4751384
Caroline,58447.48777799696,47000,43200.0,a Bachelor's degree,medium,low,70395.06452212913,71722.57304925493,open,4751384
Arnault,107394.67088700757,"70,000",94080.0,a PhD,high,high,67946.29429222915,63563.14133725377,open,68778
Roberta,54693.7440940951,53560,43200.0,a Bachelor's degree,medium,low,67946.29429222915,69418.79986979961,open,68778
Andreas,66681.77825541138,60000,70559.99999999999,a Master's degree,high,medium,67946.29429222915,68086.7960740978,open,68778
Anna,73416.05961480911,66000,67200.0,a PhD,low,high,67946.29429222915,67338.54258972028,open,68778
Josh,84983.80528380639,The salary they agreed on is 90880.,94080.0,a PhD,high,high,67946.29429222915,66053.23751538724,open,68778
Sabrina,106006.78098759329,68000,67200.0,a PhD,high,low,67946.29429222915,63717.35132607758,open,68778
Marc,49206.633416602795,52000,42000.0,a Master's degree,low,low,67946.29429222915,70028.47883396542,open,68778
Camilla,36001.810458014515,38500,36000.0,high school,low,medium,67946.29429222915,71495.68138491968,open,68778
Max,45473.11906053852,63000,43200.0,a Bachelor's degree,low,medium,67946.29429222915,70443.313762417,open,68778
Caroline,55604.54086441287,56500,36000.0,a Bachelor's degree,low,low,67946.29429222915,69317.60022865319,open,68778
Arnault,56504.646866497314,67000,69120.0,a PhD,medium,medium,72591.86573521882,74379.33449841008,open,75265
Roberta,35865.110056872254,39000,50400.0,high school,medium,high,72591.86573521882,76672.6163661462,open,75265
Andreas,65492.4098782703,70320,80640.0,a PhD,medium,high,72591.86573521882,73380.69416376864,open,75265
Anna,66773.261270742,75000,80640.0,a PhD,high,medium,72591.86573521882,73238.3773423829,open,75265
Josh,66068.93693661869,66000,69120.0,a PhD,medium,medium,72591.86573521882,73316.63560172994,open,75265
Sabrina,110633.22057454787,118242,80640.0,a PhD,medium,high,72591.86573521882,68365.04853084892,open,75265
Marc,97871.15310939202,87000,82319.99999999999,a Master's degree,high,high,72591.86573521882,69783.05602697734,open,75265
Camilla,72686.49528740968,75500,70560.0,a Master's degree,medium,high,72591.86573521882,72581.35134053095,open,75265
Max,76113.26591180614,91500,94080.0,a PhD,high,high,72591.86573521882,72200.59904893133,open,75265
Caroline,77910.15746003181,82037,70560.0,a Master's degree,medium,high,72591.86573521882,72000.94443246181,open,75265
Arnault,69863.75755652683,87000,94080.0,a PhD,high,high,56258.99186809185,54747.35123604353,open,3650930
Roberta,48573.71561803243,51840,51840.0,a Bachelor's degree,medium,medium,56258.99186809185,57112.911451431784,open,3650930
Andreas,42176.135362008536,48000,50400.0,a Bachelor's degree,low,high,56258.99186809185,57823.75370210111,open,3650930
Anna,34381.25057569208,4300,42000.0,a Master's degree,low,low,56258.99186809185,58689.85201169183,open,3650930
Josh,27415.577012081812,35500,36000.0,a Bachelor's degree,low,low,56258.99186809185,59463.81574098185,open,3650930
Sabrina,63792.51363404725,72000,60480.0,a Bachelor's degree,high,medium,56258.99186809185,55421.93389409681,open,3650930
Marc,65798.9956583083,70000,94080.0,a PhD,high,high,56258.99186809185,55198.991446956694,open,3650930
Camilla,59596.53727903001,61500,58799.99999999999,high school,high,high,56258.99186809185,55888.153489098724,open,3650930
Max,38797.78460208139,53000,48000.0,a PhD,low,low,56258.99186809185,58199.12600875968,open,3650930
Caroline,112193.65138310984,58000,94080.0,a PhD,high,high,56258.99186809185,50044.02969975652,open,3650930
Arnault,56396.94959390142,53000,50400.0,high school,high,medium,66273.86530062478,67371.30037914959,open,56353
Roberta,96098.4177094227,64500,70560.0,a Master's degree,medium,high,66273.86530062478,62960.02614409166,open,56353
Andreas,57907.64463049886,54000,60480.0,a Bachelor's degree,high,medium,66273.86530062478,67203.4453750832,open,56353
Anna,38854.882864558764,36000,36000.0,high school,medium,low,66273.86530062478,69320.41890463211,open,56353
Josh,70276.41027684567,80000,80640.0,a PhD,medium,high,66273.86530062478,65829.13808104467,open,56353
Sabrina,61526.59279648988,58800,58799.99999999999,high school,high,high,66273.86530062478,66801.34002330643,open,56353
Marc,68082.99733189162,68000,58799.99999999999,a Master's degree,high,low,66273.86530062478,66072.850630484,open,56353
Camilla,41079.58443978822,The salary they agreed on is 42352.,43200.0,a Bachelor's degree,medium,low,66273.86530062478,69073.22984071771,open,56353
Max,67127.8304034518,51,51840.0,a Bachelor's degree,medium,medium,66273.86530062478,66178.98028919955,open,56353
Caroline,105387.34295939874,97000,70560.0,a Bachelor's degree,high,high,66273.86530062478,61927.92333853877,open,56353
Arnault,101507.88271902944,107500,94080.0,a PhD,high,high,70468.66530324357,67019.86336815625,open,42073
Roberta,61580.66364925497,50400,60480.0,a Master's degree,medium,medium,70468.66530324357,71456.22104257563,open,42073
Andreas,58822.278245876194,57000,50400.0,high school,medium,high,70468.66530324357,71762.70830961772,open,42073
Anna,43056.892962317404,54600,57600.0,a PhD,low,medium,70468.66530324357,73514.41778556869,open,42073
Josh,80124.59990676367,62,69120.0,a PhD,medium,medium,70468.66530324357,69395.78368063022,open,42073
Sabrina,44569.26823724843,48500,50400.0,high school,high,medium,70468.66530324357,73346.37608835414,open,42073
Marc,80735.24543023792,80500,70559.99999999999,a Master's degree,high,medium,70468.66530324357,69327.93417802197,open,42073
Camilla,96548.8831153893,81000,80640.0,a PhD,medium,high,70468.66530324357,67570.86332411628,open,42073
Max,86805.92644597204,80000,82319.99999999999,a Master's degree,high,high,70468.66530324357,68653.41406516262,open,42073
Caroline,50935.012320346315,56500,58799.99999999999,high school,high,high,70468.66530324357,72639.07119023215,open,42073
Arnault,50042.18669633282,56000,43200.0,high school,medium,medium,61416.27313984232,62680.06052245448,open,60260736
Roberta,84943.31549867628,86500,82319.99999999999,a Master's degree,high,high,61416.27313984232,58802.15732219411,open,60260736
Andreas,70641.21114095002,59000,58799.99999999999,a Master's degree,low,high,61416.27313984232,60391.28002860813,open,60260736
Anna,51043.7045592052,56500,57600.0,a PhD,low,medium,61416.27313984232,62568.78075991311,open,60260736
Josh,51042.63041208964,54646,69120.0,a PhD,medium,medium,61416.27313984232,62568.90010959262,open,60260736
Sabrina,74913.97561356219,80000,82319.99999999999,a Master's degree,high,high,61416.27313984232,59916.52842054012,open,60260736
Marc,62019.32817055002,67,70560.0,a Bachelor's degree,high,high,61416.27313984232,61349.26702531924,open,60260736
Camilla,63904.85430198444,66500,70559.99999999999,a Master's degree,high,medium,61416.27313984232,61139.764121826534,open,60260736
Max,67575.85167784426,69000,69120.0,a PhD,medium,medium,61416.27313984232,60731.87552450877,open,60260736
Caroline,38035.67332722833,41000,43200.0,a Bachelor's degree,medium,low,61416.27313984232,64014.117563466105,open,60260736
Arnault,45292.585442975724,52000,43200.0,a Bachelor's degree,medium,low,55759.26564965279,56922.23011706136,open,99945
Roberta,40104.32201306845,54000,58799.99999999999,a Master's degree,low,high,55759.26564965279,57498.7038314955,open,99945
Andreas,47109.02585218898,46000,43200.0,a Bachelor's degree,medium,low,55759.26564965279,56720.403404926554,open,99945
Anna,72354.6514863521,73000,50400.0,a Bachelor's degree,high,low,55759.26564965279,53915.33389001954,open,99945
Josh,40912.8645985478,42412,60479.99999999999,a Bachelor's degree,medium,high,55759.26564965279,57408.865766442235,open,99945
Sabrina,96492.69770601878,90000,94080.0,a PhD,high,high,55759.26564965279,51233.32875450102,open,99945
Marc,35736.344365636345,38500,36000.0,a Bachelor's degree,low,low,55759.26564965279,57984.03468121018,open,99945
Camilla,47098.93545850435,52000,36000.0,a Bachelor's degree,low,low,55759.26564965279,56721.5245597804,open,99945
Max,55407.464417126124,57000,57600.0,a PhD,medium,low,55759.26564965279,55798.35467548909,open,99945
Caroline,77083.7651561093,62500,58799.99999999999,high school,high,high,55759.26564965279,53389.876815602074,open,99945
Arnault,55444.111845474334,58000,50400.0,a Master's degree,medium,low,50261.61161731193,49685.778258627215,open,961723
Roberta,41751.706215433245,42000,42000.0,high school,low,high,50261.61161731193,51207.15666196511,open,961723
Andreas,35170.04048567732,38500,50400.0,high school,medium,high,50261.61161731193,51938.45285416022,open,961723
Anna,54770.379544320174,55000,50400.0,high school,high,medium,50261.61161731193,49760.6374031999,open,961723
Josh,48517.6469253924,"$49,000",42000.0,a Master's degree,low,low,50261.61161731193,50455.385471969654,open,961723
Sabrina,28887.91584111359,30000,30000.0,high school,low,low,50261.61161731193,52636.46670355619,open,961723
Marc,68259.82778859706,56000,43200.0,high school,medium,medium,50261.61161731193,48261.809820502465,open,961723
Camilla,71967.40432659503,79865.,58799.99999999999,high school,high,high,50261.61161731193,47849.85687183603,open,961723
Max,62666.38838609095,52000,60479.99999999999,a Bachelor's degree,medium,high,50261.61161731193,48883.303087447595,open,961723
Caroline,35180.694814425166,36000,42000.0,high school,low,high,50261.61161731193,51937.2690398549,open,961723
Arnault,36549.73241556871,59400,58799.99999999999,high school,high,high,49771.8669353453,51240.992993098254,open,523382
Roberta,35671.56739721727,48000,30000.0,high school,low,low,49771.8669353453,51338.56688402619,open,523382
Andreas,41599.26196507896,42500,42000.0,high school,low,high,49771.8669353453,50679.934154263785,open,523382
Anna,56973.946336353,60000,60480.0,a Master's degree,medium,medium,49771.8669353453,48971.63589078889,open,523382
Josh,81333.21914378948,71000,69120.0,a PhD,medium,medium,49771.8669353453,46265.050023295946,open,523382
Sabrina,44210.74007935294,47000,50400.0,a Bachelor's degree,high,low,49771.8669353453,50389.76991934446,open,523382
Marc,31997.328978738136,36000,50400.0,a Master's degree,medium,low,49771.8669353453,51746.81559719055,open,523382
Camilla,49892.16328296952,58680,58799.99999999999,high school,high,high,49771.8669353453,49758.50067449817,open,523382
Max,57367.28641940682,62000,82319.99999999999,a Master's degree,high,high,49771.8669353453,48927.93143711625,open,523382
Caroline,62123.423334978186,52500,50400.0,high school,high,medium,49771.8669353453,48399.47177983054,open,523382
Arnault,44893.74687004876,45500,43200.0,a Bachelor's degree,low,medium,68521.14409821507,71146.4104569002,open,796578
Roberta,104977.84288280409,97000,94080.0,a PhD,high,high,68521.14409821507,64470.39978881628,open,796578
Andreas,72821.72195422405,65000,69120.0,a PhD,medium,medium,68521.14409821507,68043.30211421406,open,796578
Anna,50530.65518532028,53000,50400.0,high school,medium,high,68521.14409821507,70520.08731075893,open,796578
Josh,55900.591444712416,58000,69120.0,a PhD,medium,medium,68521.14409821507,69923.42772638203,open,796578
Sabrina,46964.2142039997,48000,42000.0,high school,low,high,68521.14409821507,70916.35853090565,open,796578
