Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Sabrina,55668.43168757779,52000,57600.0,a PhD,low,medium,57492.96447162025,57695.69033651386,closed,28909081
Marc,118214.49009649873,97500,94080.0,a PhD,high,high,57492.96447162025,50746.128291078196,closed,28909081
Camilla,30790.447437895706,48000,36000.0,high school,low,medium,57492.96447162025,60459.910808700755,closed,28909081
Max,29982.90663468171,30582,43200.0,high school,medium,medium,57492.96447162025,60549.63756461342,closed,28909081
Caroline,78392.90165046418,70560,70560.0,a Master's degree,medium,high,57492.96447162025,55170.74922952648,closed,28909081
Arnault,66413.89553619486,65400,67200.0,a PhD,low,high,56457.65759000983,55351.408929322606,closed,5861076
Roberta,94829.11852093677,95000,94080.0,a PhD,high,high,56457.65759000983,52194.16193101795,closed,5861076
Andreas,46219.57303069919,52000,43200.0,a Bachelor's degree,medium,low,56457.65759000983,57595.22254104435,closed,5861076
Anna,81312.69342848482,93500,94080.0,a PhD,high,high,56457.65759000983,53695.986941290386,closed,5861076
Josh,35214.99079528502,40000,42000.0,high school,low,high,56457.65759000983,58817.95390053481,closed,5861076
Sabrina,35593.26125797714,51000,36000.0,high school,medium,low,56457.65759000983,58775.92384912458,closed,5861076
Marc,31485.242787721305,38250,36000.0,high school,low,medium,56457.65759000983,59232.37034581966,closed,5861076
Camilla,46137.58606024779,56000,48000.0,a PhD,low,low,56457.65759000983,57604.33220442783,closed,5861076
Max,70130.63846081629,72000,67200.0,a PhD,low,high,56457.65759000983,54938.43749325356,closed,5861076
Caroline,57239.576021735134,49920,50400.0,high school,high,medium,56457.65759000983,56370.77776426257,closed,5861076
Arnault,36713.444908079444,54000,36000.0,a Bachelor's degree,low,low,62218.34002514589,65052.21726037549,closed,71996
Roberta,53332.510047956515,59700,58799.99999999999,high school,high,high,62218.34002514589,63205.65446705582,closed,71996
Andreas,71409.512816087,70000,70559.99999999999,a Master's degree,high,medium,62218.34002514589,61197.09860393021,closed,71996
Anna,49737.43837012338,52000,36000.0,high school,low,medium,62218.34002514589,63605.10687570394,closed,71996
Josh,97534.08836356265,80000,60479.99999999999,a Bachelor's degree,medium,high,62218.34002514589,58294.367987544014,closed,71996
Sabrina,45161.06137405608,42000,42000.0,high school,high,low,62218.34002514589,64113.593208600316,closed,71996
Marc,92652.29256228737,60000,80640.0,a PhD,high,medium,62218.34002514589,58836.78974324127,closed,71996
Camilla,43100.48100746533,48000,50400.0,a Bachelor's degree,low,high,62218.34002514589,64342.54658266596,closed,71996
Max,67158.79849759364,55000,60479.99999999999,a Bachelor's degree,medium,high,62218.34002514589,61669.40019487392,closed,71996
Caroline,65383.7723042474,69000,51840.0,a Bachelor's degree,medium,medium,62218.34002514589,61866.62532746795,closed,71996
Arnault,74269.47562485193,63500,70560.0,a Bachelor's degree,high,high,71699.10027183944,71413.50301039363,closed,95862321
Roberta,34032.33602285044,41000,43200.0,a Bachelor's degree,medium,low,71699.10027183944,75884.29629950489,closed,95862321
Andreas,85550.610710167,57500,58799.99999999999,a Master's degree,high,low,71699.10027183944,70160.04355646973,closed,95862321
Anna,75241.04688383779,76500,70560.0,a Bachelor's degree,high,high,71699.10027183944,71305.55064828409,closed,95862321
Josh,59123.16077534187,64500,69120.0,a PhD,medium,medium,71699.10027183944,73096.4268825614,closed,95862321
Sabrina,109432.06447348151,125000,80640.0,a PhD,medium,high,71699.10027183944,67506.54869387922,closed,95862321
Marc,98792.63372444565,60000,80640.0,a PhD,medium,high,71699.10027183944,68688.70766599433,closed,95862321
Camilla,68010.20707988078,56000,58799.99999999999,a Master's degree,low,high,71699.10027183944,72108.9772931682,closed,95862321
Max,65054.77467019154,70000,67200.0,a PhD,high,low,71699.10027183944,72437.35867202254,closed,95862321
Caroline,47484.69275334601,51500,50400.0,a Bachelor's degree,high,low,71699.10027183944,74389.5899961165,closed,95862321
Arnault,39520.93942987237,50400,50400.0,a Master's degree,low,medium,58153.153159118374,60223.3991290346,closed,6347574
Roberta,50057.69697391249,50500,50400.0,a Master's degree,low,medium,58153.153159118374,59052.64829080791,closed,6347574
Andreas,64447.76268006223,60000,67200.0,a PhD,low,high,58153.153159118374,57453.752101235725,closed,6347574
Anna,54182.197254179846,55958,58799.99999999999,a Master's degree,high,low,58153.153159118374,58594.37048188932,closed,6347574
Josh,71662.46182885517,55500,57600.0,a PhD,medium,low,58153.153159118374,56652.11886248095,closed,6347574
Sabrina,50143.229755538734,50500,50400.0,a Bachelor's degree,high,low,58153.153159118374,59043.144648404996,closed,6347574
Marc,30147.85845563756,36500,36000.0,a Bachelor's degree,low,low,58153.153159118374,61264.85257061624,closed,6347574
Camilla,72651.2178647482,71500,67200.0,a PhD,high,low,58153.153159118374,56542.25708071506,closed,6347574
Max,61527.36258097102,70500,80640.0,a PhD,medium,high,58153.153159118374,57778.241001134746,closed,6347574
Caroline,87190.80476740608,60000,70559.99999999999,a Master's degree,high,medium,58153.153159118374,54926.74742486418,closed,6347574
Arnault,76637.74373019568,59,80640.0,a PhD,medium,high,59957.48667710398,58104.12478231601,closed,769544
Roberta,36001.43055034641,62500,58799.99999999999,a Master's degree,high,low,59957.48667710398,62619.270691188154,closed,769544
Andreas,74345.28636846984,76000,80640.0,a PhD,high,medium,59957.48667710398,58358.84226695222,closed,769544
Anna,51820.912273177564,53000,58799.99999999999,a Master's degree,low,high,59957.48667710398,60861.550499762474,closed,769544
Josh,60059.03394095146,68500,70559.99999999999,a Master's degree,high,medium,59957.48667710398,59946.203647787595,closed,769544
Sabrina,101489.72622881694,104549,82319.99999999999,a Master's degree,high,high,59957.48667710398,55342.793393580316,closed,769544
Marc,83525.1441989284,84000,80640.0,a PhD,high,medium,59957.48667710398,57338.85806356793,closed,769544
Camilla,33217.03980828662,35000,36000.0,a Bachelor's degree,low,low,59957.48667710398,62928.64744030591,closed,769544
Max,46629.04282788726,47328,50400.0,a Bachelor's degree,high,low,59957.48667710398,61438.42488257251,closed,769544
Caroline,35849.50684397958,"The salary they agreed on is $52,000 per year.",43200.0,a Bachelor's degree,medium,low,59957.48667710398,62636.15110300669,closed,769544
Arnault,27480.418130290484,40000,36000.0,a Bachelor's degree,low,low,42865.47772345241,44574.92878935929,closed,899179
Roberta,52188.41260234379,60000,67200.0,a PhD,low,high,42865.47772345241,41829.59607024226,closed,899179
Andreas,70991.46807016748,57000,67200.0,a PhD,low,high,42865.47772345241,39740.36768492851,closed,899179
Anna,45205.76155156494,54000,58799.99999999999,high school,high,high,42865.47772345241,42605.446186995454,closed,899179
Josh,48302.67263895115,48500,42000.0,high school,low,high,42865.47772345241,42261.34495506366,closed,899179
Sabrina,38203.74600611094,38966,36000.0,high school,medium,low,42865.47772345241,43383.44791426813,closed,899179
Marc,29961.200059099254,50000,36000.0,a Bachelor's degree,low,low,42865.47772345241,44299.28635282498,closed,899179
Camilla,52400.45370957811,62000,60479.99999999999,a Bachelor's degree,medium,high,42865.47772345241,41806.03594721622,closed,899179
Max,20415.66160238364,24000,30000.0,high school,low,low,42865.47772345241,45359.90173690449,closed,899179
Caroline,43504.982864034304,42500,36000.0,high school,medium,low,42865.47772345241,42794.421596721084,closed,899179
Arnault,66618.82271348973,66000,58799.99999999999,a Master's degree,low,high,58184.605702738256,57247.47047932142,closed,44891
Roberta,64098.36178337826,66800,67200.0,a PhD,high,low,58184.605702738256,57527.52169377825,closed,44891
Andreas,56836.66612592671,55000,58799.99999999999,a Master's degree,low,high,58184.605702738256,58334.376766828434,closed,44891
Anna,50515.97030064715,44000,42000.0,high school,low,high,58184.605702738256,59036.67630297059,closed,44891
Josh,88066.5624705835,56000,70559.99999999999,a Master's degree,high,medium,58184.605702738256,54864.38828408878,closed,44891
Sabrina,41537.07140662528,48500,50400.0,a Bachelor's degree,high,low,58184.605702738256,60034.33173563969,closed,44891
Marc,52062.39592712826,46000,43200.0,high school,medium,medium,58184.605702738256,58864.85123336159,closed,44891
Camilla,37072.7995388321,52000,50400.0,high school,high,medium,58184.605702738256,60530.36194317226,closed,44891
Max,61418.6968796185,61500,60480.0,a Bachelor's degree,high,medium,58184.605702738256,57825.26223864045,closed,44891
Caroline,63618.70988115305,71500,58799.99999999999,a Master's degree,low,high,58184.605702738256,57580.81634958105,closed,44891
Arnault,80008.15220373079,61000,60480.0,a Bachelor's degree,high,medium,52535.9559084179,49483.489653383134,closed,21645
Roberta,41466.93039911528,50400,50400.0,a Master's degree,low,medium,52535.9559084179,53765.84763167375,closed,21645
Andreas,48962.53197341235,51500,50400.0,a Master's degree,low,medium,52535.9559084179,52933.0030123074,closed,21645
Anna,38095.65065558205,58000,30000.0,high school,low,low,52535.9559084179,54140.4342698441,closed,21645
Josh,53695.368760890255,47000,43200.0,a Bachelor's degree,medium,low,52535.9559084179,52407.13225814319,closed,21645
Sabrina,42499.86429462515,47000,51840.0,a Bachelor's degree,medium,medium,52535.9559084179,53651.07719883932,closed,21645
Marc,77292.48768228147,65000,67200.0,a PhD,low,high,52535.9559084179,49785.23015576639,closed,21645
Camilla,50941.93481769601,56000,57600.0,a PhD,low,medium,52535.9559084179,52713.06936294256,closed,21645
Max,60046.36648020126,52000,58799.99999999999,a Master's degree,high,low,52535.9559084179,51701.465844886414,closed,21645
Caroline,32350.271816644432,54540,30000.0,high school,low,low,52535.9559084179,54778.80969639273,closed,21645
Arnault,34661.94212723909,43200,43200.0,a Bachelor's degree,medium,low,52381.93401537508,54350.82200294575,closed,90734924
Roberta,38970.51450439818,50000,51840.0,a Bachelor's degree,medium,medium,52381.93401537508,53872.09173881696,closed,90734924
Andreas,41004.565355130995,41000,42000.0,high school,low,high,52381.93401537508,53646.08608873554,closed,90734924
Anna,57802.88842643882,51250,50400.0,high school,medium,high,52381.93401537508,51779.605747479116,closed,90734924
Josh,27945.689547272894,34,36000.0,high school,low,medium,52381.93401537508,55097.072289608666,closed,90734924
Sabrina,79946.88919764146,58000,67200.0,a PhD,low,high,52381.93401537508,49319.161217345485,closed,90734924
Marc,64234.543405855366,56000,67200.0,a PhD,high,low,52381.93401537508,51064.977416432834,closed,90734924
Camilla,33939.75671043093,33500,30000.0,high school,low,low,52381.93401537508,54431.064827035545,closed,90734924
Max,90285.43111954143,70000,80640.0,a PhD,high,medium,52381.93401537508,48170.434337134386,closed,90734924
Caroline,55027.11975980166,48000,58799.99999999999,high school,high,high,52381.93401537508,52088.02448821658,closed,90734924
Arnault,49453.29585149562,49670,43200.0,a Bachelor's degree,medium,low,58360.043765810435,59349.68242295653,closed,6160982
Roberta,82402.12735290847,56000,57600.0,a PhD,medium,low,58360.043765810435,55688.70114502176,closed,6160982
Andreas,30493.612195143065,35500,36000.0,a Bachelor's degree,low,low,58360.043765810435,61456.31394032904,closed,6160982
Anna,51632.93180559131,54000,60480.0,a Bachelor's degree,high,medium,58360.043765810435,59107.500650279224,closed,6160982
Josh,133029.59586006423,138000,94080.0,a PhD,high,high,58360.043765810435,50063.4268664489,closed,6160982
Sabrina,24398.51583227964,32000,30000.0,high school,low,low,58360.043765810435,62133.546869536076,closed,6160982
Marc,82681.63638273774,63000,67200.0,a PhD,high,low,58360.043765810435,55657.644586151844,closed,6160982
Camilla,28160.224274970926,49000,30000.0,high school,low,low,58360.043765810435,61715.5792647926,closed,6160982
Max,45056.780993931054,52000,42000.0,high school,low,high,58360.043765810435,59838.18407379704,closed,6160982
Caroline,56291.717108982295,38400,36000.0,a Bachelor's degree,low,low,58360.043765810435,58589.857838791344,closed,6160982
Arnault,48248.774010911875,55000,69120.0,a PhD,medium,medium,51393.78351926648,51743.22902019476,closed,67767748
Roberta,55813.667840161645,55000,69120.0,a PhD,medium,medium,51393.78351926648,50902.68526138923,closed,67767748
Andreas,92670.66898649048,64000,69120.0,a PhD,medium,medium,51393.78351926648,46807.46291179714,closed,67767748
Anna,36869.884703627235,68000,67200.0,a PhD,high,low,51393.78351926648,53007.55005433751,closed,67767748
Josh,36586.33953649776,50000,43200.0,a Bachelor's degree,medium,low,51393.78351926648,53039.055072907446,closed,67767748
Sabrina,50085.47623718826,58400,60480.0,a Master's degree,medium,medium,51393.78351926648,51539.15099505294,closed,67767748
Marc,47678.21487532476,49000,48000.0,a PhD,low,low,51393.78351926648,51806.62447970445,closed,67767748
Camilla,67343.46542870555,65000,69120.0,a PhD,medium,medium,51393.78351926648,49621.59664043991,closed,67767748
Max,24463.85597375125,57000,30000.0,high school,low,low,51393.78351926648,54385.99769099039,closed,67767748
Caroline,54177.48760000595,57000,60479.99999999999,a Bachelor's degree,medium,high,51393.78351926648,51084.48306585098,closed,67767748
Arnault,68374.77727456327,57500,50400.0,a Bachelor's degree,high,low,58048.215999893575,56900.82030270805,closed,2758501
Roberta,52432.702200516505,52000,60480.0,a Master's degree,medium,medium,58048.215999893575,58672.16197760214,closed,2758501
Andreas,71740.27812633668,55000,57600.0,a PhD,medium,low,58048.215999893575,56526.87576362212,closed,2758501
Anna,48181.29750101586,56000,57600.0,a PhD,low,medium,58048.215999893575,59144.54027754666,closed,2758501
Josh,32423.2927270644,51500,36000.0,high school,medium,low,58048.215999893575,60895.42969687459,closed,2758501
Sabrina,88891.81231213787,"$60,000",70560.0,a Master's degree,medium,high,58048.215999893575,54621.14974297755,closed,2758501
Marc,72867.65582370313,56000,69120.0,a PhD,medium,medium,58048.215999893575,56401.61157502585,closed,2758501
Camilla,83485.92460590827,55000,60480.0,a Bachelor's degree,high,medium,58048.215999893575,55221.80393255861,closed,2758501
Max,31547.25439865606,32500,30000.0,high school,low,low,58048.215999893575,60992.76728891997,closed,2758501
Caroline,30537.165029033764,53000,30000.0,high school,low,low,58048.215999893575,61104.99944110022,closed,2758501
Arnault,70417.54095961741,60,60480.0,a Bachelor's degree,high,medium,55746.551400256714,54116.44144921664,closed,648054
Roberta,80916.3932083525,66000,67200.0,a PhD,high,low,55746.551400256714,52949.90231046829,closed,648054
Andreas,38604.59952317633,52000,42000.0,a Master's degree,low,low,55746.551400256714,57651.212719932315,closed,648054
Anna,78882.37638103674,57500,60480.0,a Master's degree,medium,medium,55746.551400256714,53175.90418017005,closed,648054
Josh,41573.09152201969,43200,43200.0,a Bachelor's degree,medium,low,55746.551400256714,57321.380275616386,closed,648054
Sabrina,38970.73431998294,38970,42000.0,high school,low,high,55746.551400256714,57610.53107584269,closed,648054
Marc,45162.91013489965,"47,000",36000.0,high school,medium,low,55746.551400256714,56922.51154085194,closed,648054
Camilla,55456.27634461896,54000,58799.99999999999,high school,high,high,55746.551400256714,55778.80418421647,closed,648054
Max,69169.58046730481,70000,60480.0,a Bachelor's degree,high,medium,55746.551400256714,54255.10372614026,closed,648054
Caroline,38312.011141558185,56500,70559.99999999999,a Master's degree,high,medium,55746.551400256714,57683.72254011211,closed,648054
Arnault,44580.772865342544,59000,70560.0,a Master's degree,medium,high,57685.3029040858,59141.3617972795,closed,92526868
Roberta,41420.8558562549,41600,42000.0,high school,high,low,57685.3029040858,59492.463687178126,closed,92526868
Andreas,40753.43664118036,52000,43200.0,a Bachelor's degree,low,medium,57685.3029040858,59566.62137774197,closed,92526868
Anna,29485.095211828735,53000,42000.0,a Master's degree,low,low,57685.3029040858,60818.65931433659,closed,92526868
Josh,46089.6006104997,55000,58799.99999999999,a Master's degree,low,high,57685.3029040858,58973.71427003981,closed,92526868
Sabrina,75192.27560576217,75222,70559.99999999999,a Master's degree,high,medium,57685.3029040858,55740.08371501065,closed,92526868
Marc,67016.6983379869,71500,50400.0,a Bachelor's degree,low,high,57685.3029040858,56648.4811892079,closed,92526868
Camilla,73966.78072871672,59000,58799.99999999999,a Master's degree,low,high,57685.3029040858,55876.24981246014,closed,92526868
Max,112821.58270822819,108000,94080.0,a PhD,high,high,57685.3029040858,51559.04959251443,closed,92526868
Caroline,45525.93047505783,45750,43200.0,a Bachelor's degree,low,medium,57685.3029040858,59036.34428508891,closed,92526868
Arnault,63488.74286396166,51250,67200.0,a PhD,high,low,74562.36976248112,75792.77275120551,closed,952762
Roberta,42374.16390173296,50100,50400.0,a Master's degree,medium,low,74562.36976248112,78138.83708034203,closed,952762
Andreas,119669.98483014078,122000,82319.99999999999,a Master's degree,high,high,74562.36976248112,69550.41253274115,closed,952762
Anna,83333.12757253737,55000,67200.0,a PhD,high,low,74562.36976248112,73587.84111691931,closed,952762
Josh,86044.23526879001,85000,80640.0,a PhD,medium,high,74562.36976248112,73286.6069284468,closed,952762
Sabrina,114721.68613673623,56000,70559.99999999999,a Master's degree,high,medium,74562.36976248112,70100.223498675,closed,952762
Marc,50981.67203662354,54000,57600.0,a PhD,low,medium,74562.36976248112,77182.4472875764,closed,952762
Camilla,72673.03199589252,72000,69120.0,a PhD,medium,medium,74562.36976248112,74772.29618099096,closed,952762
Max,47800.84310615017,47000,42000.0,high school,low,high,74562.36976248112,77535.87272429567,closed,952762
Caroline,64536.20991224591,70500,69120.0,a PhD,medium,medium,74562.36976248112,75676.38752361837,closed,952762
Arnault,58189.149668675454,59000,51840.0,a Bachelor's degree,medium,medium,57537.84163145017,57465.47407175847,closed,827875
Roberta,115036.8039641548,83000,80640.0,a PhD,high,medium,57537.84163145017,51149.06803892743,closed,827875
Andreas,38858.46298392678,45000,42000.0,high school,low,high,57537.84163145017,59613.328147841654,closed,827875
Anna,55214.76090890616,55000,82319.99999999999,a Master's degree,high,high,57537.84163145017,57795.96171173283,closed,827875
Josh,42718.147834429896,47000,58799.99999999999,a Master's degree,high,low,57537.84163145017,59184.47427556353,closed,827875
Sabrina,57543.81977141447,47500,43200.0,a Bachelor's degree,low,medium,57537.84163145017,57537.17739367636,closed,827875
Marc,43924.581930730135,64000,42000.0,high school,high,low,57537.84163145017,59050.42604264128,closed,827875
Camilla,39672.869803032445,60000,60480.0,a Master's degree,medium,medium,57537.84163145017,59522.83850127435,closed,827875
Max,34060.43680727699,57000,43200.0,a Bachelor's degree,low,medium,57537.84163145017,60146.4421674694,closed,827875
Caroline,90159.38264195455,57200,70560.0,a Bachelor's degree,high,high,57537.84163145017,53913.22596361634,closed,827875
Arnault,18513.760324950614,51250,30000.0,high school,low,low,58920.13028600746,63409.72694834711,closed,19373
Roberta,69275.37219166747,50000,57600.0,a PhD,low,medium,58920.13028600746,57769.54785204524,closed,19373
Andreas,78273.9419045142,54000,58799.99999999999,high school,high,high,58920.13028600746,56769.706772840036,closed,19373
Anna,76191.00103220859,76500,70559.99999999999,a Master's degree,high,medium,58920.13028600746,57001.14464754067,closed,19373
Josh,31811.02871260009,48000,50400.0,a Master's degree,medium,low,58920.13028600746,61932.25268305271,closed,19373
Sabrina,109179.40962220107,71000,82319.99999999999,a Master's degree,high,high,58920.13028600746,53335.76591531928,closed,19373
Marc,49294.325331275635,51000,50400.0,a Master's degree,medium,low,58920.13028600746,59989.664169866555,closed,19373
Camilla,34127.04722179033,47000,42000.0,a Master's degree,low,low,58920.13028600746,61674.917293142695,closed,19373
Max,56139.94071788998,60480,60479.99999999999,a Bachelor's degree,medium,high,58920.13028600746,59229.04023802051,closed,19373
Caroline,66395.4758009766,65000,70559.99999999999,a Master's degree,high,medium,58920.13028600746,58089.53633989977,closed,19373
Arnault,70769.1308925374,72000,67200.0,a PhD,low,high,53972.80628176879,52106.54799168339,closed,6717307
Roberta,40432.01645124872,51375,43200.0,a Bachelor's degree,low,medium,53972.80628176879,55477.338485159904,closed,6717307
Andreas,55039.1783311813,56500,50400.0,a Bachelor's degree,high,low,53972.80628176879,53854.32049850073,closed,6717307
Anna,49966.127275465915,50300,50400.0,high school,medium,high,53972.80628176879,54417.99283802466,closed,6717307
Josh,48812.48206094238,50400,51840.0,a Bachelor's degree,medium,medium,53972.80628176879,54546.175639638386,closed,6717307
Sabrina,59323.128974846295,57000,42000.0,a Master's degree,low,low,53972.80628176879,53378.32598253796,closed,6717307
Marc,51684.67480895125,62350,50400.0,high school,medium,high,53972.80628176879,54227.04311208185,closed,6717307
Camilla,48988.7031661346,64000,43200.0,a Bachelor's degree,medium,low,53972.80628176879,54526.595516839254,closed,6717307
Max,68567.18303357545,55000,58799.99999999999,high school,high,high,53972.80628176879,52351.20886490138,closed,6717307
Caroline,46145.437822804524,48500,50400.0,a Master's degree,low,medium,53972.80628176879,54842.51388832037,closed,6717307
Arnault,35623.619227665426,42000,50400.0,a Master's degree,low,medium,59000.21545083476,61597.615031186906,closed,59825776
Roberta,55737.8495693421,53000,50400.0,a Bachelor's degree,high,low,59000.21545083476,59362.70054877839,closed,59825776
Andreas,71141.84924303244,60000,60479.99999999999,a Bachelor's degree,medium,high,59000.21545083476,57651.14502947946,closed,59825776
Anna,50601.74679103605,46000,50400.0,a Master's degree,medium,low,59000.21545083476,59933.378635256835,closed,59825776
Josh,81233.69230057824,50000,80640.0,a PhD,high,medium,59000.21545083476,56529.829134196596,closed,59825776
Sabrina,60792.156087364216,53000,69120.0,a PhD,medium,medium,59000.21545083476,58801.11093566482,closed,59825776
Marc,72282.17242495716,52000,67200.0,a PhD,high,low,59000.21545083476,57524.44245371005,closed,59825776
Camilla,77151.78545378328,"$53,000",80640.0,a PhD,high,medium,59000.21545083476,56983.37433939604,closed,59825776
Max,32541.747092248454,45000,36000.0,a Bachelor's degree,low,low,59000.21545083476,61940.04526845547,closed,59825776
Caroline,52895.536318340295,54500,50400.0,a Bachelor's degree,low,high,59000.21545083476,59678.51313222303,closed,59825776
Arnault,77404.84578753123,49000,50400.0,high school,medium,high,56613.133387204725,54302.94312050178,closed,55877
Roberta,34120.8740534532,48000,42000.0,high school,high,low,56613.133387204725,59112.27331317712,closed,55877
Andreas,58457.59494663307,53000,43200.0,high school,medium,medium,56613.133387204725,56408.19321393491,closed,55877
Anna,68492.11967117782,82320,82319.99999999999,a Master's degree,high,high,56613.133387204725,55293.246022318825,closed,55877
Josh,76227.7593370523,47250,58799.99999999999,a Master's degree,high,low,56613.133387204725,54433.73050388833,closed,55877
Sabrina,41280.681773657445,53000,30000.0,high school,low,low,56613.133387204725,58316.73912204331,closed,55877
Marc,39065.16388600606,47880,48000.0,a PhD,low,low,56613.133387204725,58562.90777622679,closed,55877
Camilla,75249.6742825709,56000,58799.99999999999,a Master's degree,low,high,56613.133387204725,54542.40662105293,closed,55877
Max,51788.7385610933,51000,50400.0,high school,high,medium,56613.133387204725,57149.177256772666,closed,55877
Caroline,44043.881572871935,50000,57600.0,a PhD,low,medium,56613.133387204725,58009.71692213059,closed,55877
Arnault,72271.07220324338,57000,57600.0,a PhD,low,medium,50695.42220551349,48298.12776132128,closed,3710409
Roberta,41539.64729155464,52,36000.0,a Bachelor's degree,low,low,50695.42220551349,51712.730529286695,closed,3710409
Andreas,51770.49433436808,63500,58799.99999999999,high school,high,high,50695.42220551349,50575.96974675186,closed,3710409
Anna,45132.64608931436,44000,42000.0,a Master's degree,low,low,50695.42220551349,51313.50844064672,closed,3710409
Josh,27504.765807100866,53900,36000.0,high school,medium,low,50695.42220551349,53272.16180533711,closed,3710409
Sabrina,59738.642929264766,64000,67200.0,a PhD,high,low,50695.42220551349,49690.61990287446,closed,3710409
Marc,64269.5808913519,72000,80640.0,a PhD,high,medium,50695.42220551349,49187.18235153144,closed,3710409
Camilla,52316.49668662898,48000,50400.0,a Bachelor's degree,high,low,50695.42220551349,50515.30281872288,closed,3710409
Max,55920.455228980005,56500,60479.99999999999,a Bachelor's degree,medium,high,50695.42220551349,50114.86298068388,closed,3710409
Caroline,36490.42059332793,40000,42000.0,high school,high,low,50695.42220551349,52273.75571797855,closed,3710409
Arnault,60399.983957748016,64000,67200.0,a PhD,high,low,60323.744818834486,60315.27380339964,closed,5427485
Roberta,40472.6809734122,52000,36000.0,a Bachelor's degree,low,low,60323.744818834486,62529.418579436955,closed,5427485
Andreas,63201.913844810675,63000,67200.0,a PhD,low,high,60323.744818834486,60003.94826039268,closed,5427485
Anna,71453.3382714089,54000,57600.0,a PhD,low,medium,60323.744818834486,59087.12332410399,closed,5427485
Josh,53695.08095874823,55000,60480.0,a Master's degree,medium,medium,60323.744818834486,61060.263025510736,closed,5427485
Sabrina,71387.0149429462,70000,70559.99999999999,a Master's degree,high,medium,60323.744818834486,59094.492582822066,closed,5427485
Marc,53410.47397964703,64000,67200.0,a PhD,low,high,60323.744818834486,61091.88602318864,closed,5427485
Camilla,76822.31010942724,60000,67200.0,a PhD,low,high,60323.744818834486,58490.57089765751,closed,5427485
Max,47670.5441593464,59000,60480.0,a Master's degree,medium,medium,60323.744818834486,61729.65600322205,closed,5427485
Caroline,64724.10699084997,65000,57600.0,a PhD,medium,low,60323.744818834486,59834.81568861054,closed,5427485
Arnault,75047.81595129234,52000,58799.99999999999,high school,high,high,51457.89097562803,48836.78820055423,closed,748311
Roberta,40182.77301333918,41500,43200.0,high school,medium,medium,51457.89097562803,52710.6818603268,closed,748311
Andreas,73269.73496385699,82320,82319.99999999999,a Master's degree,high,high,51457.89097562803,49034.352754713706,closed,748311
Anna,28733.89913316329,30600,30000.0,high school,low,low,51457.89097562803,53982.77895812412,closed,748311
Josh,47597.22401276826,43000,43200.0,a Bachelor's degree,low,medium,51457.89097562803,51886.85397150135,closed,748311
Sabrina,38654.22943459837,44000,42000.0,high school,high,low,51457.89097562803,52880.52003574245,closed,748311
Marc,63971.62425372919,53560,60479.99999999999,a Bachelor's degree,medium,high,51457.89097562803,50067.47616695013,closed,748311
Camilla,44181.86176423802,45520,50400.0,a Master's degree,medium,low,51457.89097562803,52266.33866578248,closed,748311
Max,60428.815783950835,61000,58799.99999999999,a Master's degree,low,high,51457.89097562803,50461.121552481054,closed,748311
Caroline,42510.93144534389,44000,50400.0,a Master's degree,medium,low,51457.89097562803,52451.99759010405,closed,748311
Arnault,52627.743389705276,52000,50400.0,high school,medium,high,64632.91806639519,65966.82636380517,closed,9627358
Roberta,48426.22839359577,57500,60479.99999999999,a Bachelor's degree,medium,high,64632.91806639519,66433.6613633729,closed,9627358
Andreas,75982.33780261279,66000,58799.99999999999,a Master's degree,high,low,64632.91806639519,63371.87142903768,closed,9627358
Anna,92735.49961322932,92500,70559.99999999999,a Master's degree,high,medium,64632.91806639519,61510.40900563585,closed,9627358
Josh,74652.02118303489,75000,70559.99999999999,a Master's degree,high,medium,64632.91806639519,63519.68438676856,closed,9627358
Sabrina,96561.4450692507,60000,70560.0,a Bachelor's degree,high,high,64632.91806639519,61085.3039549668,closed,9627358
Marc,47697.2707806471,48000,43200.0,a Bachelor's degree,medium,low,64632.91806639519,66514.65665370054,closed,9627358
Camilla,46618.13425820045,53500,43200.0,high school,medium,medium,64632.91806639519,66634.56071175016,closed,9627358
Max,68309.94184685647,70000,70559.99999999999,a Master's degree,high,medium,64632.91806639519,64224.35986856616,closed,9627358
Caroline,42718.55832681916,49500,60480.0,a Master's degree,medium,medium,64632.91806639519,67067.84692634808,closed,9627358
Arnault,44472.346583022256,52000,51840.0,a Bachelor's degree,medium,medium,50304.34987724117,50952.350243265486,closed,14898654
Roberta,48699.16618045131,53000,43200.0,a Bachelor's degree,medium,low,50304.34987724117,50482.703621328925,closed,14898654
Andreas,88224.42169802102,92975,80640.0,a PhD,high,medium,50304.34987724117,46091.00856382118,closed,14898654
Anna,47163.400062578854,51500,42000.0,a Master's degree,low,low,50304.34987724117,50653.34430109253,closed,14898654
Josh,32237.846773368572,41500,43200.0,a Bachelor's degree,low,medium,50304.34987724117,52311.73911100478,closed,14898654
Sabrina,45110.15479564029,45000,42000.0,a Master's degree,low,low,50304.34987724117,50881.48266408571,closed,14898654
Marc,55370.44228461302,52000,50400.0,a Bachelor's degree,high,low,50304.34987724117,49741.450720866516,closed,14898654
Camilla,40512.03546868376,43500,36000.0,a Bachelor's degree,low,low,50304.34987724117,51392.38481152532,closed,14898654
Max,58092.39053182054,48000,50400.0,high school,high,medium,50304.34987724117,49439.01202673235,closed,14898654
