Name,Start Salary,End Salary,Expected Salary,Education,Responsibility,Effort,Average Workplace Salary,Average Other Salary,Condition,Run ID
Caroline,75035.46288250675,74400,69120.0,a PhD,medium,medium,64406.87574934763,63225.921623441056,open,40724
Arnault,56689.83145574951,48000,42000.0,high school,high,low,50365.398381945124,49662.68359596686,open,86868745
Roberta,50036.96219316148,51300,50400.0,a Bachelor's degree,low,high,50365.398381945124,50401.891291809974,open,86868745
Andreas,43711.2038641683,53000,50400.0,a Master's degree,medium,low,50365.398381945124,51104.75332836477,open,86868745
Anna,58932.790332674966,The salary they agreed on is 60744,51840.0,a Bachelor's degree,medium,medium,50365.398381945124,49413.46594297514,open,86868745
Josh,53976.660708814874,57000,60480.0,a Master's degree,medium,medium,50365.398381945124,49964.14701229293,open,86868745
Sabrina,41304.65247457666,56000,60479.99999999999,a Bachelor's degree,medium,high,50365.398381945124,51372.14792720829,open,86868745
Marc,69155.89874739163,89800,94080.0,a PhD,high,high,50365.398381945124,48277.56500800662,open,86868745
Camilla,38957.97155299061,39000,42000.0,high school,low,high,50365.398381945124,51632.89025182896,open,86868745
Max,62424.66852620163,62,60480.0,a Master's degree,medium,medium,50365.398381945124,49025.47947702774,open,86868745
Caroline,28463.34396372158,35000,36000.0,high school,low,medium,50365.398381945124,52798.95998396996,open,86868745
Arnault,57020.22350848012,62000,67200.0,a PhD,low,high,57584.14071302238,57646.79818019374,open,12560
Roberta,46101.39790722299,56000,42000.0,a Master's degree,low,low,57584.14071302238,58860.00102477787,open,12560
Andreas,63076.10431511001,64200,58799.99999999999,a Master's degree,high,low,57584.14071302238,56973.92253501264,open,12560
Anna,75220.44968297677,60000,69120.0,a PhD,medium,medium,57584.14071302238,55624.550827471896,open,12560
Josh,41403.50497660368,50200,50400.0,a Master's degree,low,medium,57584.14071302238,59381.989128180016,open,12560
Sabrina,51727.4742388007,58000,50400.0,a Master's degree,medium,low,57584.14071302238,58234.881432380345,open,12560
Marc,39066.92130498303,42500,43200.0,high school,medium,medium,57584.14071302238,59641.60953613787,open,12560
Camilla,81300.11556382065,60000,70560.0,a Bachelor's degree,high,high,57584.14071302238,54949.03239626702,open,12560
Max,68227.28024390871,58000,60480.0,a Master's degree,medium,medium,57584.14071302238,56401.56965403501,open,12560
Caroline,52697.93538831716,63000,48000.0,a PhD,low,low,57584.14071302238,58127.05241576741,open,12560
Arnault,46198.90878009184,46000,43200.0,a Bachelor's degree,medium,low,57273.3406141126,58503.83304011492,open,6934878
Roberta,61071.87897936298,62500,58799.99999999999,a Master's degree,low,high,57273.3406141126,56851.28079575146,open,6934878
Andreas,31127.051208959896,43500,42000.0,a Master's degree,low,low,57273.3406141126,60178.4838813518,open,6934878
Anna,40170.90525252305,42000,42000.0,a Master's degree,low,low,57273.3406141126,59173.611209844785,open,6934878
Josh,61203.2704436701,60000,70559.99999999999,a Master's degree,high,medium,57273.3406141126,56836.681744161775,open,6934878
Sabrina,85020.84595837245,55000,58799.99999999999,high school,high,high,57273.3406141126,54190.2844647504,open,6934878
Marc,47632.315036909866,56000,60480.0,a Master's degree,medium,medium,57273.3406141126,58344.56567824624,open,6934878
Camilla,74585.97585928733,41600,58799.99999999999,high school,high,high,57273.3406141126,55349.71447575986,open,6934878
Max,59377.952842339604,60500,60480.0,a Master's degree,medium,medium,57273.3406141126,57039.49481097628,open,6934878
Caroline,66344.30177960891,78500,80640.0,a PhD,medium,high,57273.3406141126,56265.45604016857,open,6934878
Arnault,93129.77838075411,61200,67200.0,a PhD,low,high,65176.762372880694,62070.87170533921,open,123784
Roberta,47776.94930415533,52500,50400.0,a Bachelor's degree,low,high,65176.762372880694,67110.0749360724,open,123784
Andreas,46758.16145952557,43100,42000.0,high school,low,high,65176.762372880694,67223.2735854757,open,123784
Anna,62314.36252446669,57000,70560.0,a Bachelor's degree,high,high,65176.762372880694,65494.80680048225,open,123784
Josh,44291.88102043177,50600,50400.0,high school,medium,high,65176.762372880694,67497.30474537502,open,123784
Sabrina,73981.83599983423,75000,70560.0,a Master's degree,medium,high,65176.762372880694,64198.42085877475,open,123784
Marc,73018.83017292457,68200,67200.0,a PhD,low,high,65176.762372880694,64305.42150620915,open,123784
Camilla,68575.26756387006,69000,70560.0,a Master's degree,medium,high,65176.762372880694,64799.15068499299,open,123784
Max,86235.03296583622,74000,70559.99999999999,a Master's degree,high,medium,65176.762372880694,62836.95452921897,open,123784
Caroline,55685.52433700839,61800,67200.0,a PhD,low,high,65176.762372880694,66231.34437686652,open,123784
Arnault,88493.18369247203,50000,80640.0,a PhD,medium,high,66744.56141537812,64328.04782903435,open,2551403
Roberta,75193.65759474708,70000,67200.0,a PhD,high,low,66744.56141537812,65805.77295100379,open,2551403
Andreas,72425.68985592222,73500,70560.0,a Master's degree,medium,high,66744.56141537812,66113.32492198433,open,2551403
Anna,71269.58499832392,60000,67200.0,a PhD,high,low,66744.56141537812,66241.78101727302,open,2551403
Josh,42309.85002689894,51000,50400.0,a Bachelor's degree,high,low,66744.56141537812,69459.52934743137,open,2551403
Sabrina,40214.22351846061,41500,42000.0,a Master's degree,low,low,66744.56141537812,69692.37673725784,open,2551403
Marc,43290.9201499728,52000,50400.0,a Bachelor's degree,high,low,66744.56141537812,69350.52155597872,open,2551403
Camilla,62462.03868972616,52000,57600.0,a PhD,medium,low,66744.56141537812,67220.39727378389,open,2551403
Max,112998.9869031965,115000,94080.0,a PhD,high,high,66744.56141537812,61605.18080562052,open,2551403
Caroline,58787.478724060966,51375,50400.0,high school,high,medium,66744.56141537812,67628.68171441337,open,2551403
Arnault,42345.77835534426,58800,58799.99999999999,a Master's degree,high,low,56760.9589731682,58362.64570848196,open,126236
Roberta,70361.6715570262,53000,50400.0,a Master's degree,medium,low,56760.9589731682,55249.768686072865,open,126236
Andreas,47922.19092590543,45000,60480.0,a Master's degree,medium,medium,56760.9589731682,57743.04431175295,open,126236
Anna,64529.355511650254,55000,67200.0,a PhD,high,low,56760.9589731682,55897.803802225746,open,126236
Josh,84118.69532035726,84647,82319.99999999999,a Master's degree,high,high,56760.9589731682,53721.21049014719,open,126236
Sabrina,63575.917176636234,53000,50400.0,a Master's degree,medium,low,56760.9589731682,56003.74139500508,open,126236
Marc,30260.565892324692,32135,36000.0,high school,low,medium,56760.9589731682,59705.44709326192,open,126236
Camilla,65048.45197827544,68000,57600.0,a PhD,low,medium,56760.9589731682,55840.12641704517,open,126236
Max,54021.76979683948,53000,42000.0,high school,high,low,56760.9589731682,57065.313326093616,open,126236
Caroline,45425.19321732267,51250,43200.0,a Bachelor's degree,low,medium,56760.9589731682,58020.48850159548,open,126236
Arnault,29237.09132395987,50000,42000.0,a Master's degree,low,low,53192.00568763523,55853.66283915471,open,95512
Roberta,48614.50918012273,52000,36000.0,high school,low,medium,53192.00568763523,53700.61641069217,open,95512
Andreas,67669.05287800141,69560,70559.99999999999,a Master's degree,high,medium,53192.00568763523,51583.44488870565,open,95512
Anna,83862.47775801278,70808,69120.0,a PhD,medium,medium,53192.00568763523,49784.17545759328,open,95512
Josh,31138.582357809748,41500,42000.0,high school,high,low,53192.00568763523,55642.38605761583,open,95512
Sabrina,38641.79206736136,55000,57600.0,a PhD,low,medium,53192.00568763523,54808.69608988788,open,95512
Marc,36141.37370602488,41500,42000.0,a Master's degree,low,low,53192.00568763523,55086.5203522586,open,95512
Camilla,65119.19454859736,51900,70560.0,a Master's degree,medium,high,53192.00568763523,51866.76248086165,open,95512
Max,54813.74906423024,65000,67200.0,a PhD,low,high,53192.00568763523,53011.81197912467,open,95512
Caroline,76682.23399223194,68000,82319.99999999999,a Master's degree,high,high,53192.00568763523,50581.98032045781,open,95512
Arnault,53042.4698053165,54532,51840.0,a Bachelor's degree,medium,medium,48844.95898330752,48378.5688919732,open,761509
Roberta,79305.51738469812,65000,60480.0,a Bachelor's degree,high,medium,48844.95898330752,45460.45249426413,open,761509
Andreas,38775.005272581715,43500,36000.0,a Bachelor's degree,low,low,48844.95898330752,49963.842728943724,open,761509
Anna,46976.41828367928,52500,43200.0,a Bachelor's degree,medium,low,48844.95898330752,49052.57461659955,open,761509
Josh,29495.041261992643,47000,43200.0,a Bachelor's degree,low,medium,48844.95898330752,50994.9498412314,open,761509
Sabrina,36093.61905567702,53000,50400.0,a Master's degree,low,medium,48844.95898330752,50261.774530822026,open,761509
Marc,50859.73056312764,54600,50400.0,high school,medium,high,48844.95898330752,48621.095474438625,open,761509
Camilla,48761.28374015773,52000,43200.0,a Bachelor's degree,medium,low,48844.95898330752,48854.25623254639,open,761509
Max,54799.949398821744,55200,50400.0,high school,high,medium,48844.95898330752,48183.293381583724,open,761509
Caroline,50340.55506702284,60000,70560.0,a Master's degree,medium,high,48844.95898330752,48678.78164067249,open,761509
Arnault,59949.061253494234,53900,36000.0,high school,low,medium,57978.22950180791,57759.24819606499,open,59824
Roberta,51219.8407746026,58000,60479.99999999999,a Bachelor's degree,medium,high,57978.22950180791,58729.1615826085,open,59824
Andreas,58098.31859403727,57000,50400.0,a Master's degree,low,medium,57978.22950180791,57964.886269337985,open,59824
Anna,43115.62393674342,50000,57600.0,a PhD,low,medium,57978.22950180791,59629.63012014842,open,59824
Josh,100909.24999603373,103649,80640.0,a PhD,high,medium,57978.22950180791,53208.116113560594,open,59824
Sabrina,71763.16242306115,58000,58799.99999999999,high school,high,high,57978.22950180791,56446.57028833533,open,59824
Marc,43541.67825484861,50375,43200.0,a Bachelor's degree,low,medium,57978.22950180791,59582.29075147006,open,59824
Camilla,42202.55735140653,64000,50400.0,a Bachelor's degree,high,low,57978.22950180791,59731.08196296362,open,59824
Max,60383.98430211821,44000,43200.0,high school,medium,medium,57978.22950180791,57710.92341288455,open,59824
Caroline,48598.8181317334,47000,43200.0,high school,medium,medium,57978.22950180791,59020.386320705074,open,59824
Arnault,49605.05015734069,55500,58799.99999999999,a Master's degree,low,high,54996.58638825952,55595.645969472724,open,46353344
Roberta,38297.31247887144,40595,42000.0,a Master's degree,low,low,54996.58638825952,56852.06126708042,open,46353344
Andreas,100003.7399060173,58000,80640.0,a PhD,medium,high,54996.58638825952,49995.7915529531,open,46353344
Anna,62093.76808974569,60000,67200.0,a PhD,low,high,54996.58638825952,54208.01064364995,open,46353344
Josh,31063.092683802046,48000,36000.0,high school,medium,low,54996.58638825952,57655.86346653257,open,46353344
Sabrina,72449.48992460202,57000,80640.0,a PhD,medium,high,54996.58638825952,53057.37488422146,open,46353344
Marc,39342.78507229479,50000,50400.0,a Master's degree,low,medium,54996.58638825952,56735.897645588935,open,46353344
Camilla,71925.87114325051,52000,58799.99999999999,high school,high,high,54996.58638825952,53115.55474881608,open,46353344
Max,52414.80259836974,"52,000",67200.0,a PhD,low,high,54996.58638825952,55283.451253802836,open,46353344
Caroline,32769.95182830094,62000,30000.0,high school,low,low,54996.58638825952,57466.21245047714,open,46353344
Arnault,55844.84421309166,58000,57600.0,a PhD,low,medium,55844.896357750324,55844.90215160129,open,978139
Roberta,70896.42900328695,52000,70559.99999999999,a Master's degree,high,medium,55844.896357750324,54172.503841579586,open,978139
Andreas,54365.63533943394,57000,82319.99999999999,a Master's degree,high,high,55844.896357750324,56009.25869311881,open,978139
Anna,87368.91705186137,74000,70559.99999999999,a Master's degree,high,medium,55844.896357750324,52342.227391737986,open,978139
Josh,36048.22715256319,30500,36000.0,high school,low,medium,55844.896357750324,58044.52626943778,open,978139
Sabrina,39305.21258380749,52000,48000.0,a PhD,low,low,55844.896357750324,57682.638999299525,open,978139
Marc,47412.50608924748,62,50400.0,high school,medium,high,55844.896357750324,56781.828609806194,open,978139
Camilla,62283.2788495002,63500,57600.0,a PhD,medium,low,55844.896357750324,55129.52052533367,open,978139
Max,51307.64649202353,48000,50400.0,a Bachelor's degree,low,high,55844.896357750324,56349.035231719965,open,978139
Caroline,53616.26680268742,55000,58799.99999999999,high school,high,high,55844.896357750324,56092.521863868424,open,978139
Arnault,84412.55348892295,80950,80640.0,a PhD,medium,high,65220.006171056455,63087.50091351574,open,346250
Roberta,67096.16616654917,74000,80640.0,a PhD,high,medium,65220.006171056455,65011.543949335035,open,346250
Andreas,75929.15580046,58800,58799.99999999999,high school,high,high,65220.006171056455,64030.10065667828,open,346250
Anna,45139.877870159726,54400,60480.0,a Bachelor's degree,high,medium,65220.006171056455,67451.13153782276,open,346250
Josh,69925.36774949978,58000,60479.99999999999,a Bachelor's degree,medium,high,65220.006171056455,64697.18821789609,open,346250
Sabrina,76179.66860031974,58500,57600.0,a PhD,low,medium,65220.006171056455,64002.26590113831,open,346250
Marc,45306.09284919532,58500,60479.99999999999,a Bachelor's degree,medium,high,65220.006171056455,67432.6632068188,open,346250
Camilla,63609.4444838861,55000,67200.0,a PhD,low,high,65220.006171056455,65398.957469630936,open,346250
Max,75866.08053292037,60000,70559.99999999999,a Master's degree,high,medium,65220.006171056455,64037.10901973824,open,346250
Caroline,48735.65416865139,48960,51840.0,a Bachelor's degree,medium,medium,65220.006171056455,67051.60083799035,open,346250
Arnault,27065.974472071015,34500,36000.0,a Bachelor's degree,low,low,47370.43037473981,49626.481030591895,open,69251270
Roberta,35110.13886078418,36000,36000.0,high school,low,medium,47370.43037473981,48732.684987401546,open,69251270
Andreas,51502.35141136738,53000,50400.0,high school,medium,high,47370.43037473981,46911.328037336745,open,69251270
Anna,39331.37460764065,51000,43200.0,a Bachelor's degree,low,medium,47370.43037473981,48263.65879330638,open,69251270
Josh,68993.8398066839,50000,60480.0,a Master's degree,medium,medium,47370.43037473981,44967.829326746025,open,69251270
Sabrina,74515.97215094595,83000,80640.0,a PhD,high,medium,47370.43037473981,44354.25906627246,open,69251270
Marc,45634.53296220648,46000,36000.0,a Bachelor's degree,low,low,47370.43037473981,47563.30786502129,open,69251270
Camilla,46515.67323255171,57500,51840.0,a Bachelor's degree,medium,medium,47370.43037473981,47465.403390538486,open,69251270
Max,41623.82650764605,51500,42000.0,a Master's degree,low,low,47370.43037473981,48008.941915528005,open,69251270
Caroline,43410.61973550074,44000,42000.0,high school,high,low,47370.43037473981,47810.40933465526,open,69251270
Arnault,63401.15069566934,64500,57600.0,a PhD,low,medium,52656.666829482165,51462.8352887947,open,65617124
Roberta,45884.616616688334,48000,43200.0,high school,medium,medium,52656.666829482165,53409.116853125925,open,65617124
Andreas,42318.88972992345,53000,58799.99999999999,high school,high,high,52656.666829482165,53805.308729433134,open,65617124
Anna,68835.41994808518,56000,70560.0,a Master's degree,medium,high,52656.666829482165,50859.027594081825,open,65617124
Josh,54381.58507867017,51000,50400.0,a Master's degree,medium,low,52656.666829482165,52465.00924623905,open,65617124
Sabrina,46015.677698384025,54080,51840.0,a Bachelor's degree,medium,medium,52656.666829482165,53394.55451071529,open,65617124
Marc,66012.98554235569,62500,60480.0,a Bachelor's degree,high,medium,52656.666829482165,51172.63141694066,open,65617124
Camilla,36200.884961444855,51000,50400.0,high school,high,medium,52656.666829482165,54485.08703704186,open,65617124
Max,70252.74344120383,58000,60479.99999999999,a Bachelor's degree,medium,high,52656.666829482165,50701.54720595753,open,65617124
Caroline,33262.71458239682,53000,42000.0,high school,low,high,52656.666829482165,54811.55041249165,open,65617124
Arnault,66051.1473539635,53000,50400.0,a Master's degree,low,medium,54564.96393665188,53288.72133472837,open,78321368
Roberta,49949.167386210116,56000,60480.0,a Bachelor's degree,high,medium,54564.96393665188,55077.8302200343,open,78321368
Andreas,63588.98860507408,55000,70559.99999999999,a Master's degree,high,medium,54564.96393665188,53562.29452904942,open,78321368
Anna,46625.95956317149,47500,43200.0,high school,medium,medium,54564.96393665188,55447.07553370526,open,78321368
Josh,53842.43602500366,54000,50400.0,a Master's degree,low,medium,54564.96393665188,54645.244815723905,open,78321368
Sabrina,53662.79556213128,52000,50400.0,high school,medium,high,54564.96393665188,54665.20486715417,open,78321368
Marc,63378.36313676668,57000,58799.99999999999,high school,high,high,54564.96393665188,53585.69735886135,open,78321368
Camilla,43428.075738799256,51500,36000.0,high school,medium,low,54564.96393665188,55802.39595863551,open,78321368
Max,63064.746047367975,56000,57600.0,a PhD,low,medium,54564.96393665188,53620.54370212787,open,78321368
Caroline,42057.95994803072,52400,51840.0,a Bachelor's degree,medium,medium,54564.96393665188,55954.63104649868,open,78321368
Arnault,97481.36096899057,63700,67200.0,a PhD,high,low,68523.65185089826,65306.128615554655,open,79147933
Roberta,86411.37786646864,59000,70560.0,a Bachelor's degree,high,high,68523.65185089826,66536.1267380571,open,79147933
Andreas,84047.35601445707,95000,94080.0,a PhD,high,high,68523.65185089826,66798.79583272505,open,79147933
Anna,76404.07712432317,73202,69120.0,a PhD,medium,medium,68523.65185089826,67648.04904273993,open,79147933
Josh,42347.484448310955,40000,36000.0,a Bachelor's degree,low,low,68523.65185089826,71432.11489563018,open,79147933
Sabrina,58137.31995923577,60000,51840.0,a Bachelor's degree,medium,medium,68523.65185089826,69677.68872774964,open,79147933
Marc,48115.011127698184,50200,51840.0,a Bachelor's degree,medium,medium,68523.65185089826,70791.27859792048,open,79147933
Camilla,59347.173958653475,65,80640.0,a PhD,medium,high,68523.65185089826,69543.26050559212,open,79147933
Max,76556.91265708409,60000,67200.0,a PhD,low,high,68523.65185089826,67631.0673168776,open,79147933
Caroline,56388.4443837606,56000,42000.0,a Master's degree,low,low,68523.65185089826,69872.00823613576,open,79147933
Arnault,58734.7788906412,65500,67200.0,a PhD,low,high,49995.01301383068,49023.92791640729,open,92617
Roberta,66631.73610450827,65000,80640.0,a PhD,medium,high,49995.01301383068,48146.488225977606,open,92617
Andreas,38833.00907211374,43200,43200.0,a Bachelor's degree,medium,low,49995.01301383068,51235.235674021445,open,92617
Anna,82350.8725647221,72500,70560.0,a Master's degree,medium,high,49995.01301383068,46399.91750817608,open,92617
Josh,46010.41314792055,51000,43200.0,high school,medium,medium,49995.01301383068,50437.74633226513,open,92617
Sabrina,40874.745577515285,52500,36000.0,high school,medium,low,49995.01301383068,51008.37606231016,open,92617
Marc,35352.2898965332,51750,42000.0,high school,low,high,49995.01301383068,51621.98224908595,open,92617
Camilla,44178.67423351385,54000,58799.99999999999,high school,high,high,49995.01301383068,50641.27287831032,open,92617
Max,44046.40559434134,51000,42000.0,high school,high,low,49995.01301383068,50655.969393773936,open,92617
Caroline,42937.20505649723,52500,58799.99999999999,a Master's degree,high,low,49995.01301383068,50779.213897978836,open,92617
Arnault,34290.20975204973,50000,48000.0,a PhD,low,low,53249.79517078933,55356.41577287151,open,89947
Roberta,24550.15834222853,25000,30000.0,high school,low,low,53249.79517078933,56438.64370729608,open,89947
Andreas,77881.08822222205,70000,70560.0,a Master's degree,medium,high,53249.79517078933,50512.98483174125,open,89947
Anna,73517.16772680636,61948,80640.0,a PhD,high,medium,53249.79517078933,50997.864886787436,open,89947
Josh,60153.80582629213,68655,70560.0,a Master's degree,medium,high,53249.79517078933,52482.68287573346,open,89947
Sabrina,51080.364115722696,57000,60480.0,a Master's degree,medium,medium,53249.79517078933,53490.84306579673,open,89947
Marc,63419.3681514123,50600,50400.0,a Bachelor's degree,low,high,53249.79517078933,52119.84261738678,open,89947
Camilla,49922.160360759575,51250,42000.0,high school,high,low,53249.79517078933,53619.53237190374,open,89947
Max,66852.999264241,78140,80640.0,a PhD,medium,high,53249.79517078933,51738.328049294694,open,89947
Caroline,30830.62994615889,32000,43200.0,a Bachelor's degree,low,medium,53249.79517078933,55740.8135290816,open,89947
Arnault,61689.38106674617,60000,48000.0,a PhD,low,low,61674.33474165607,61672.66292775717,open,45420
Roberta,38982.60215276607,38500,36000.0,high school,low,medium,61674.33474165607,64195.638362643855,open,45420
Andreas,67727.61183363915,58000,70560.0,a Master's degree,medium,high,61674.33474165607,61001.748398102405,open,45420
Anna,66787.32624173301,50000,60480.0,a Bachelor's degree,high,medium,61674.33474165607,61106.22457498086,open,45420
Josh,55562.65621372532,48000,51840.0,a Bachelor's degree,medium,medium,61674.33474165607,62353.41013364838,open,45420
Sabrina,56723.6562754115,48000,48000.0,a PhD,low,low,61674.33474165607,62224.41012679436,open,45420
Marc,50385.03441728168,53000,60479.99999999999,a Bachelor's degree,medium,high,61674.33474165607,62928.70144436435,open,45420
Camilla,53932.32685125254,56000,58799.99999999999,high school,high,high,61674.33474165607,62534.5578405898,open,45420
Max,70510.5008647717,60000,58799.99999999999,high school,high,high,61674.33474165607,60692.538505754346,open,45420
Caroline,94442.25149923362,81200,80640.0,a PhD,medium,high,61674.33474165607,58033.45510192523,open,45420
Arnault,78778.01449108734,52000,50400.0,a Master's degree,low,medium,59974.47457259063,57885.192359424334,open,3798390
Roberta,47915.420035383206,49000,50400.0,a Master's degree,low,medium,59974.47457259063,61314.36952116924,open,3798390
Andreas,50850.732972935715,56000,60480.0,a Master's degree,medium,medium,59974.47457259063,60988.223639218966,open,3798390
Anna,67598.6831829828,70000,80640.0,a PhD,medium,high,59974.47457259063,59127.340282547055,open,3798390
Josh,37304.31928779287,38000,42000.0,high school,high,low,59974.47457259063,62493.380715345935,open,3798390
Sabrina,75746.70087367782,76000,70559.99999999999,a Master's degree,high,medium,59974.47457259063,58222.00498358094,open,3798390
Marc,37003.11704318076,43000,42000.0,high school,low,high,59974.47457259063,62526.847631413955,open,3798390
Camilla,83350.65999029877,63500,60479.99999999999,a Bachelor's degree,medium,high,59974.47457259063,57377.12063728973,open,3798390
Max,46774.3355375053,45000,42000.0,a Master's degree,low,low,59974.47457259063,61441.15668760011,open,3798390
Caroline,74422.76231106177,70000,80640.0,a PhD,medium,high,59974.47457259063,58369.10926831607,open,3798390
Arnault,38872.82459308656,47250,48000.0,a PhD,low,low,52853.80190683393,54407.24383058363,open,567935
Roberta,55924.540976736826,58800,58799.99999999999,high school,high,high,52853.80190683393,52512.60867684471,open,567935
Andreas,37977.32564428353,46000,48000.0,a PhD,low,low,52853.80190683393,54506.743713783966,open,567935
Anna,72909.15036999609,60000,80640.0,a PhD,medium,high,52853.80190683393,50625.42985537146,open,567935
Josh,81992.02690905039,82500,80640.0,a PhD,medium,high,52853.80190683393,49616.221351032094,open,567935
Sabrina,56332.888300717146,53500,50400.0,high school,high,medium,52853.80190683393,52467.23675195801,open,567935
Marc,33006.26202749531,62000,36000.0,a Bachelor's degree,low,low,52853.80190683393,55059.084115649326,open,567935
Camilla,73485.65095225867,70600,67200.0,a PhD,low,high,52853.80190683393,50561.37423512006,open,567935
Max,54160.95437379261,53500,58799.99999999999,a Master's degree,high,low,52853.80190683393,52708.56274383851,open,567935
Caroline,23876.39492092211,36720,36000.0,high school,low,medium,52853.80190683393,56073.51379415746,open,567935
Arnault,43398.124901135954,52800,57600.0,a PhD,low,medium,55701.433460006374,57068.46774432531,open,3801072
Roberta,36462.75319367589,43000,42000.0,a Master's degree,low,low,55701.433460006374,57839.06460070976,open,3801072
Andreas,35264.440687963106,47000,42000.0,high school,low,high,55701.433460006374,57972.21043467785,open,3801072
Anna,90629.77466279836,60000,80640.0,a PhD,medium,high,55701.433460006374,51820.50665969615,open,3801072
Josh,66673.60890173039,70500,48000.0,a PhD,low,low,55701.433460006374,54482.30285537037,open,3801072
Sabrina,72547.47107117945,56500,70560.0,a Master's degree,medium,high,55701.433460006374,53829.65150320937,open,3801072
Marc,52121.97435840674,55000,58799.99999999999,a Master's degree,low,high,55701.433460006374,56099.15113796189,open,3801072
Camilla,60166.98989653766,45000,67200.0,a PhD,low,high,55701.433460006374,55205.26052261401,open,3801072
Max,51489.59581203845,57400,58799.99999999999,a Master's degree,low,high,55701.433460006374,56169.415420891695,open,3801072
Caroline,48259.60111459772,56500,57600.0,a PhD,low,medium,55701.433460006374,56528.303720607335,open,3801072
Arnault,30789.433807802336,34800,36000.0,high school,medium,low,53647.66947686791,56187.47344009742,open,433242
Roberta,40292.5470586417,51900,51840.0,a Bachelor's degree,medium,medium,53647.66947686791,55131.571967781936,open,433242
Andreas,46549.67953323533,50000,50400.0,a Bachelor's degree,low,high,53647.66947686791,54436.33502616042,open,433242
Anna,72329.41272020666,52500,70560.0,a Bachelor's degree,high,high,53647.66947686791,51571.92022760805,open,433242
Josh,42006.96412631563,55000,57600.0,a PhD,medium,low,53647.66947686791,54941.081182484835,open,433242
Sabrina,65079.922710086976,62,58799.99999999999,high school,high,high,53647.66947686791,52377.41911762135,open,433242
Marc,61649.8776816536,61000,57600.0,a PhD,low,medium,53647.66947686791,52758.53523189172,open,433242
Camilla,72194.05682666443,56000,48000.0,a PhD,low,low,53647.66947686791,51586.959771334965,open,433242
Max,63470.65334054006,71000,80640.0,a PhD,high,medium,53647.66947686791,52556.22682534878,open,433242
Caroline,42114.146963532374,53000,43200.0,a Bachelor's degree,medium,low,53647.66947686791,54929.17197834964,open,433242
Arnault,36605.12774493521,50000,67200.0,a PhD,low,high,46169.411091898306,47232.10924156087,open,77345450
Roberta,36604.76269286264,41580,43200.0,a Bachelor's degree,medium,low,46169.411091898306,47232.14980290227,open,77345450
Andreas,41320.744484250084,46000,43200.0,a Bachelor's degree,low,medium,46169.411091898306,46708.15182608144,open,77345450
Anna,52463.457544501136,60000,67200.0,a PhD,low,high,46169.411091898306,45470.07259716466,open,77345450
Josh,64552.08228829243,60000,70560.0,a Bachelor's degree,high,high,46169.411091898306,44126.89207007674,open,77345450
Sabrina,43598.51603094776,47250,43200.0,high school,medium,medium,46169.411091898306,46455.06609867059,open,77345450
Marc,66432.46534253587,51500,50400.0,high school,high,medium,46169.411091898306,43917.96061960524,open,77345450
Camilla,38678.220414887,44000,43200.0,a Bachelor's degree,medium,low,46169.411091898306,47001.765611566225,open,77345450
Max,38984.290980175836,43200,43200.0,a Bachelor's degree,low,medium,46169.411091898306,46967.757770978584,open,77345450
Caroline,42454.443395595066,62000,43200.0,a Bachelor's degree,medium,low,46169.411091898306,46582.18528037644,open,77345450
Arnault,68631.6909526372,70500,60479.99999999999,a Bachelor's degree,medium,high,62698.709932869264,62039.48981956171,open,59637244
Roberta,71741.77797058204,55000,57600.0,a PhD,low,medium,62698.709932869264,61693.92459534563,open,59637244
Andreas,48066.4513264505,55000,57600.0,a PhD,medium,low,62698.709932869264,64324.51644469358,open,59637244
Anna,113187.77813695993,115000,70559.99999999999,a Master's degree,high,medium,62698.709932869264,57088.81346574808,open,59637244
Josh,59282.38767082624,51840,50400.0,high school,medium,high,62698.709932869264,63078.30129531849,open,59637244
Sabrina,54045.82799271898,58000,69120.0,a PhD,medium,medium,62698.709932869264,63660.14125955263,open,59637244
Marc,53232.78394828805,52000,42000.0,high school,high,low,62698.709932869264,63750.47948671162,open,59637244
Camilla,52668.491432858566,60000,50400.0,high school,high,medium,62698.709932869264,63813.178655092684,open,59637244
Max,47762.572638517995,56500,51840.0,a Bachelor's degree,medium,medium,62698.709932869264,64358.28074335275,open,59637244
Caroline,58367.33725885312,60000,80640.0,a PhD,high,medium,62698.709932869264,63179.9735633155,open,59637244
Arnault,60570.264103422545,61000,60480.0,a Bachelor's degree,high,medium,59627.50502183787,59522.7540127729,open,2907736
Roberta,28032.07982801769,53,36000.0,high school,medium,low,59627.50502183787,63138.107821151214,open,2907736
Andreas,53053.413282574555,57000,57600.0,a PhD,medium,low,59627.50502183787,60357.95965953379,open,2907736
Anna,83083.62176441058,80000,82319.99999999999,a Master's degree,high,high,59627.50502183787,57021.269828218676,open,2907736
Josh,90186.18102189353,60000,70559.99999999999,a Master's degree,high,medium,59627.50502183787,56232.09657738724,open,2907736
Sabrina,71853.79856063976,60000,80640.0,a PhD,medium,high,59627.50502183787,58269.02796197099,open,2907736
Marc,26641.428652702278,45000,30000.0,high school,low,low,59627.50502183787,63292.62461840849,open,2907736
Camilla,55578.96113896126,43000,42000.0,high school,high,low,59627.50502183787,60077.343231046376,open,2907736
Max,52128.89625293753,58000,58799.99999999999,a Master's degree,low,high,59627.50502183787,60460.683773937904,open,2907736
